ticker,date,signal_sec,entry_price,exit_price,pnl_pct,aligned_return_pct,ai_direction,ai_rank,ai_rank_score,status,finalized,exit_reason,sector,market_cap_tier,catalysts,macro_catalysts,record_type,policy,split,trade_count,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,profit_factor,max_drawdown_pct,worst_trade_pct,top_ticker,top_ticker_share_pct,top_day,top_day_share_pct
STFS,2026-07-30,1785415800,3.7,3.7,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785416100,78.37,78.37,0,0,bullish,1,55.3,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
GWAV,2026-07-30,1785416100,2.78,2.745,-1.26,-1.26,bullish,4,50.5,closed_today,true,price_trailing_stop,Industrials,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SPRC,2026-07-30,1785416100,9.7,9.7,0,0,bullish,3,50.6,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785416100,3.795,3.795,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SPRC,2026-07-30,1785416340,9.69,9.69,0,0,bullish,3,50.6,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785416400,76.66,76.66,0,0,bullish,1,55.3,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785416400,3.74,3.74,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
AXTI,2026-07-30,1785416580,45.281,46.155,1.93,1.93,watch,13,54.6,closed_today,true,price_trailing_stop,Technology,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SPRC,2026-07-30,1785416580,9.69,9.69,0,0,bullish,3,50.6,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785416640,3.746,3.746,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785416700,78.5,78.5,0,0,bullish,1,55.3,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SPRC,2026-07-30,1785416880,9.6,9.6,0,0,bullish,3,50.6,open,false,session_end,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785417000,77.62,77.62,0,0,bullish,2,59.1,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SPRC,2026-07-30,1785417000,9.62,9.6,-0.21,-0.21,bullish,3,50.6,closed_today,true,price_trailing_stop,Healthcare,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785417000,3.705,3.705,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
CIFR,2026-07-30,1785417300,22.565,22.565,0,0,watch,3,57.3,open,false,session_end,Technology,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
INLF,2026-07-30,1785417300,5.25,5.25,0,0,watch,4,57,open,false,session_end,Industrials,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
NBIS,2026-07-30,1785417300,188.375,188.375,0,0,bullish,1,60.8,open,false,session_end,Technology,large,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
PN,2026-07-30,1785417300,17.97,17.97,0,0,bullish,5,55.5,open,false,session_end,Technology,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785417300,3.66,3.66,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
BHC,2026-07-30,1785417600,5.891,5.891,0,0,bullish,7,52,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
CIFR,2026-07-30,1785417600,22.585,22.585,0,0,watch,3,57.2,open,false,session_end,Technology,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
MKTX,2026-07-30,1785417600,162.89,162.89,0,0,bullish,8,51.6,open,false,session_end,Financial,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
NBIS,2026-07-30,1785417600,188.91,188.91,0,0,bullish,1,60.7,open,false,session_end,Technology,large,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
PN,2026-07-30,1785417600,17.99,17.99,0,0,bullish,5,55.4,open,false,session_end,Technology,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785417600,3.71,3.71,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
XRX,2026-07-30,1785417600,3.45,3.45,0,0,watch,9,50.7,open,false,session_end,Industrials,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
BHC,2026-07-30,1785417900,5.915,5.915,0,0,bullish,7,51.9,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
CIFR,2026-07-30,1785417900,22.53,22.53,0,0,watch,3,57.1,open,false,session_end,Technology,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
DFNS,2026-07-30,1785417900,82.715,82.715,0,0,bullish,2,58.8,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
MKTX,2026-07-30,1785417900,162.87,162.87,0,0,bullish,8,51.5,open,false,session_end,Financial,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
MSFT,2026-07-30,1785417900,455.31,455.31,0,0,bullish,10,50.3,open,false,session_end,Technology,mega,56e12554eeae513331adf6a5|5aecd5f56133d818982a4ec2,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
NBIS,2026-07-30,1785417900,189.54,189.54,0,0,bullish,1,60.6,open,false,session_end,Technology,large,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
PN,2026-07-30,1785417900,17.815,17.815,0,0,bullish,5,55.3,open,false,session_end,Technology,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
SHAZ,2026-07-30,1785417900,50.7,48,-5.33,-5.33,watch,28,51,closed_today,true,price_trailing_stop,Technology,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785417900,3.7,3.7,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
XRX,2026-07-30,1785417900,3.455,3.455,0,0,watch,9,50.6,open,false,session_end,Industrials,small,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
STFS,2026-07-30,1785418020,3.7,3.7,0,0,bullish,5,50,open,false,session_end,Communication Services,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
GWAV,2026-07-30,1785418080,2.68,2.68,0,0,bullish,4,50.5,open,false,session_end,Industrials,nano,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
BHC,2026-07-30,1785418200,5.93,5.93,0,0,bullish,2,65.4,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
MKTX,2026-07-30,1785418200,162.77,162.77,0,0,bullish,4,61,open,false,session_end,Financial,mid,,771cbabb1bef12f115a1b8c2|f9f147b53107bf5b523a8584|58d68b872a9eeb7fd1969a5d|64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5,,,,,,,,,,,,,,,
